record_id,date,time,station_id,entry_count,exit_count,total_passengers,peak_hour_flag,weekday,holiday_flag,weather_condition,event_near_station,crowd_density_level
PF0088413,2024-12-03,10:00,NGP031,1538,1538,3076,1,Tuesday,0,Rain,None,Medium
PF0088414,2024-12-03,11:00,NGP031,1164,1164,2328,0,Tuesday,0,Rain,None,Low
PF0088415,2024-12-03,12:00,NGP031,1231,1231,2462,0,Tuesday,0,Rain,None,Medium
PF0088416,2024-12-03,13:00,NGP031,1056,1055,2111,0,Tuesday,0,Rain,None,Low
PF0088417,2024-12-03,14:00,NGP031,1369,1369,2738,0,Tuesday,0,Rain,None,Medium
PF0088418,2024-12-03,15:00,NGP031,1218,1217,2435,0,Tuesday,0,Rain,None,Medium
PF0088419,2024-12-03,16:00,NGP031,1092,1093,2185,0,Tuesday,0,Rain,None,Low
PF0088420,2024-12-03,17:00,NGP031,1584,1584,3168,0,Tuesday,0,Rain,None,Medium
PF0088421,2024-12-03,18:00,NGP031,1706,1705,3411,1,Tuesday,0,Rain,None,Medium
PF0088422,2024-12-03,19:00,NGP031,1885,1885,3770,1,Tuesday,0,Rain,None,Medium
PF0088423,2024-12-03,20:00,NGP031,1228,1227,2455,1,Tuesday,0,Rain,None,Medium
PF0088424,2024-12-03,21:00,NGP031,1393,1393,2786,0,Tuesday,0,Rain,None,Medium
PF0088425,2024-12-03,22:00,NGP031,1100,1099,2199,0,Tuesday,0,Rain,None,Low
PF0088426,2024-12-03,23:00,NGP031,784,785,1569,0,Tuesday,0,Rain,None,Low
PF0088427,2024-12-04,05:00,NGP031,690,689,1379,0,Wednesday,0,Clear,None,Low
PF0088428,2024-12-04,06:00,NGP031,1088,1088,2176,0,Wednesday,0,Clear,None,Low
PF0088429,2024-12-04,07:00,NGP031,1395,1395,2790,0,Wednesday,0,Clear,None,Medium
PF0088430,2024-12-04,08:00,NGP031,1875,1875,3750,1,Wednesday,0,Clear,None,Medium
PF0088431,2024-12-04,09:00,NGP031,1924,1923,3847,1,Wednesday,0,Clear,None,Medium
PF0088432,2024-12-04,10:00,NGP031,1269,1269,2538,1,Wednesday,0,Clear,None,Medium
PF0088433,2024-12-04,11:00,NGP031,1312,1312,2624,0,Wednesday,0,Clear,None,Medium
PF0088434,2024-12-04,12:00,NGP031,1246,1246,2492,0,Wednesday,0,Clear,None,Medium
PF0088435,2024-12-04,13:00,NGP031,1326,1325,2651,0,Wednesday,0,Clear,None,Medium
PF0088436,2024-12-04,14:00,NGP031,1224,1224,2448,0,Wednesday,0,Clear,None,Medium
PF0088437,2024-12-04,15:00,NGP031,1458,1457,2915,0,Wednesday,0,Clear,None,Medium
PF0088438,2024-12-04,16:00,NGP031,1200,1199,2399,0,Wednesday,0,Clear,None,Low
PF0088439,2024-12-04,17:00,NGP031,1718,1718,3436,0,Wednesday,0,Clear,None,Medium
PF0088440,2024-12-04,18:00,NGP031,1598,1598,3196,1,Wednesday,0,Clear,None,Medium
PF0088441,2024-12-04,19:00,NGP031,1648,1647,3295,1,Wednesday,0,Clear,None,Medium
PF0088442,2024-12-04,20:00,NGP031,1191,1191,2382,1,Wednesday,0,Clear,None,Low
PF0088443,2024-12-04,21:00,NGP031,1426,1427,2853,0,Wednesday,0,Clear,None,Medium
PF0088444,2024-12-04,22:00,NGP031,906,907,1813,0,Wednesday,0,Clear,None,Low
PF0088445,2024-12-04,23:00,NGP031,882,882,1764,0,Wednesday,0,Clear,None,Low
PF0088446,2024-12-05,05:00,NGP031,598,597,1195,0,Thursday,0,Clear,None,Low
PF0088447,2024-12-05,06:00,NGP031,1025,1025,2050,0,Thursday,0,Clear,None,Low
PF0088448,2024-12-05,07:00,NGP031,1563,1563,3126,0,Thursday,0,Clear,None,Medium
PF0088449,2024-12-05,08:00,NGP031,1896,1895,3791,1,Thursday,0,Clear,None,Medium
PF0088450,2024-12-05,09:00,NGP031,1463,1463,2926,1,Thursday,0,Clear,None,Medium
PF0088451,2024-12-05,10:00,NGP031,1416,1415,2831,1,Thursday,0,Clear,None,Medium
PF0088452,2024-12-05,11:00,NGP031,1300,1301,2601,0,Thursday,0,Clear,None,Medium
PF0088453,2024-12-05,12:00,NGP031,1260,1259,2519,0,Thursday,0,Clear,None,Medium
PF0088454,2024-12-05,13:00,NGP031,1373,1373,2746,0,Thursday,0,Clear,None,Medium
PF0088455,2024-12-05,14:00,NGP031,1456,1456,2912,0,Thursday,0,Clear,None,Medium
PF0088456,2024-12-05,15:00,NGP031,1181,1181,2362,0,Thursday,0,Clear,None,Low
PF0088457,2024-12-05,16:00,NGP031,1352,1353,2705,0,Thursday,0,Clear,None,Medium
PF0088458,2024-12-05,17:00,NGP031,1780,1781,3561,0,Thursday,0,Clear,None,Medium
PF0088459,2024-12-05,18:00,NGP031,1486,1487,2973,1,Thursday,0,Clear,None,Medium
PF0088460,2024-12-05,19:00,NGP031,1768,1767,3535,1,Thursday,0,Clear,None,Medium
PF0088461,2024-12-05,20:00,NGP031,1468,1469,2937,1,Thursday,0,Clear,None,Medium
PF0088462,2024-12-05,21:00,NGP031,1244,1245,2489,0,Thursday,0,Clear,None,Medium
PF0088463,2024-12-05,22:00,NGP031,1129,1129,2258,0,Thursday,0,Clear,None,Low
PF0088464,2024-12-05,23:00,NGP031,802,803,1605,0,Thursday,0,Clear,None,Low
PF0088465,2024-12-06,05:00,NGP031,840,841,1681,0,Friday,0,Clear,None,Low
PF0088466,2024-12-06,06:00,NGP031,1023,1023,2046,0,Friday,0,Clear,None,Low
PF0088467,2024-12-06,07:00,NGP031,1366,1367,2733,0,Friday,0,Clear,None,Medium
PF0088468,2024-12-06,08:00,NGP031,2070,2071,4141,1,Friday,0,Clear,None,High
PF0088469,2024-12-06,09:00,NGP031,1682,1683,3365,1,Friday,0,Clear,None,Medium
PF0088470,2024-12-06,10:00,NGP031,1319,1319,2638,1,Friday,0,Clear,None,Medium
PF0088471,2024-12-06,11:00,NGP031,1244,1245,2489,0,Friday,0,Clear,None,Medium
PF0088472,2024-12-06,12:00,NGP031,1496,1497,2993,0,Friday,0,Clear,None,Medium
PF0088473,2024-12-06,13:00,NGP031,1298,1297,2595,0,Friday,0,Clear,None,Medium
PF0088474,2024-12-06,14:00,NGP031,1149,1149,2298,0,Friday,0,Clear,None,Low
PF0088475,2024-12-06,15:00,NGP031,1386,1386,2772,0,Friday,0,Clear,None,Medium
PF0088476,2024-12-06,16:00,NGP031,1570,1569,3139,0,Friday,0,Clear,None,Medium
PF0088477,2024-12-06,17:00,NGP031,1789,1789,3578,0,Friday,0,Clear,None,Medium
PF0088478,2024-12-06,18:00,NGP031,1411,1411,2822,1,Friday,0,Clear,None,Medium
PF0088479,2024-12-06,19:00,NGP031,1509,1509,3018,1,Friday,0,Clear,None,Medium
PF0088480,2024-12-06,20:00,NGP031,1248,1248,2496,1,Friday,0,Clear,None,Medium
PF0088481,2024-12-06,21:00,NGP031,1222,1222,2444,0,Friday,0,Clear,None,Medium
PF0088482,2024-12-06,22:00,NGP031,1208,1209,2417,0,Friday,0,Clear,None,Low
PF0088483,2024-12-06,23:00,NGP031,686,687,1373,0,Friday,0,Clear,None,Low
PF0088484,2024-12-07,05:00,NGP031,502,501,1003,0,Saturday,0,Clear,None,Low
PF0088485,2024-12-07,06:00,NGP031,786,786,1572,0,Saturday,0,Clear,None,Low
PF0088486,2024-12-07,07:00,NGP031,1432,1433,2865,0,Saturday,0,Clear,None,Medium
PF0088487,2024-12-07,08:00,NGP031,1802,1803,3605,1,Saturday,0,Clear,None,Medium
PF0088488,2024-12-07,09:00,NGP031,1557,1557,3114,1,Saturday,0,Clear,None,Medium
PF0088489,2024-12-07,10:00,NGP031,1392,1391,2783,1,Saturday,0,Clear,None,Medium
PF0088490,2024-12-07,11:00,NGP031,1134,1135,2269,0,Saturday,0,Clear,None,Low
PF0088491,2024-12-07,12:00,NGP031,1118,1118,2236,0,Saturday,0,Clear,None,Low
PF0088492,2024-12-07,13:00,NGP031,1218,1218,2436,0,Saturday,0,Clear,None,Medium
PF0088493,2024-12-07,14:00,NGP031,1034,1035,2069,0,Saturday,0,Clear,None,Low
PF0088494,2024-12-07,15:00,NGP031,1212,1211,2423,0,Saturday,0,Clear,None,Medium
PF0088495,2024-12-07,16:00,NGP031,1286,1287,2573,0,Saturday,0,Clear,None,Medium
PF0088496,2024-12-07,17:00,NGP031,1512,1511,3023,0,Saturday,0,Clear,None,Medium
PF0088497,2024-12-07,18:00,NGP031,1433,1433,2866,1,Saturday,0,Clear,None,Medium
PF0088498,2024-12-07,19:00,NGP031,1197,1197,2394,1,Saturday,0,Clear,None,Low
PF0088499,2024-12-07,20:00,NGP031,1427,1427,2854,1,Saturday,0,Clear,None,Medium
PF0088500,2024-12-07,21:00,NGP031,1124,1125,2249,0,Saturday,0,Clear,None,Low
PF0088501,2024-12-07,22:00,NGP031,942,942,1884,0,Saturday,0,Clear,None,Low
PF0088502,2024-12-07,23:00,NGP031,903,903,1806,0,Saturday,0,Clear,None,Low
PF0088503,2024-12-08,05:00,NGP031,577,577,1154,0,Sunday,0,Clear,None,Low
PF0088504,2024-12-08,06:00,NGP031,878,877,1755,0,Sunday,0,Clear,None,Low
PF0088505,2024-12-08,07:00,NGP031,1122,1122,2244,0,Sunday,0,Clear,None,Low
PF0088506,2024-12-08,08:00,NGP031,1468,1468,2936,1,Sunday,0,Clear,None,Medium
PF0088507,2024-12-08,09:00,NGP031,1580,1579,3159,1,Sunday,0,Clear,None,Medium
PF0088508,2024-12-08,10:00,NGP031,1135,1135,2270,1,Sunday,0,Clear,None,Low
PF0088509,2024-12-08,11:00,NGP031,1261,1261,2522,0,Sunday,0,Clear,None,Medium
PF0088510,2024-12-08,12:00,NGP031,1092,1092,2184,0,Sunday,0,Clear,None,Low
PF0088511,2024-12-08,13:00,NGP031,1118,1118,2236,0,Sunday,0,Clear,None,Low
PF0088512,2024-12-08,14:00,NGP031,1135,1135,2270,0,Sunday,0,Clear,None,Low
PF0088513,2024-12-08,15:00,NGP031,974,975,1949,0,Sunday,0,Clear,None,Low
PF0088514,2024-12-08,16:00,NGP031,1256,1257,2513,0,Sunday,0,Clear,None,Medium
PF0088515,2024-12-08,17:00,NGP031,1578,1578,3156,0,Sunday,0,Clear,None,Medium
PF0088516,2024-12-08,18:00,NGP031,1503,1503,3006,1,Sunday,0,Clear,None,Medium
PF0088517,2024-12-08,19:00,NGP031,1440,1440,2880,1,Sunday,0,Clear,None,Medium
PF0088518,2024-12-08,20:00,NGP031,1282,1281,2563,1,Sunday,0,Clear,None,Medium
PF0088519,2024-12-08,21:00,NGP031,1200,1199,2399,0,Sunday,0,Clear,None,Low
PF0088520,2024-12-08,22:00,NGP031,1080,1081,2161,0,Sunday,0,Clear,None,Low
PF0088521,2024-12-08,23:00,NGP031,744,744,1488,0,Sunday,0,Clear,None,Low
PF0088522,2024-12-09,05:00,NGP031,604,604,1208,0,Monday,0,Clear,None,Low
PF0088523,2024-12-09,06:00,NGP031,1377,1377,2754,0,Monday,0,Clear,None,Medium
PF0088524,2024-12-09,07:00,NGP031,1705,1705,3410,0,Monday,0,Clear,None,Medium
PF0088525,2024-12-09,08:00,NGP031,1747,1747,3494,1,Monday,0,Clear,None,Medium
PF0088526,2024-12-09,09:00,NGP031,1662,1662,3324,1,Monday,0,Clear,None,Medium
PF0088527,2024-12-09,10:00,NGP031,1814,1814,3628,1,Monday,0,Clear,None,Medium
PF0088528,2024-12-09,11:00,NGP031,1214,1213,2427,0,Monday,0,Clear,None,Medium
PF0088529,2024-12-09,12:00,NGP031,1328,1329,2657,0,Monday,0,Clear,None,Medium
PF0088530,2024-12-09,13:00,NGP031,1419,1419,2838,0,Monday,0,Clear,None,Medium
PF0088531,2024-12-09,14:00,NGP031,1354,1353,2707,0,Monday,0,Clear,None,Medium
PF0088532,2024-12-09,15:00,NGP031,1200,1201,2401,0,Monday,0,Clear,None,Low
PF0088533,2024-12-09,16:00,NGP031,1486,1487,2973,0,Monday,0,Clear,None,Medium
PF0088534,2024-12-09,17:00,NGP031,1768,1767,3535,0,Monday,0,Clear,None,Medium
PF0088535,2024-12-09,18:00,NGP031,1562,1563,3125,1,Monday,0,Clear,None,Medium
PF0088536,2024-12-09,19:00,NGP031,1738,1739,3477,1,Monday,0,Clear,None,Medium
PF0088537,2024-12-09,20:00,NGP031,1776,1776,3552,1,Monday,0,Clear,None,Medium
PF0088538,2024-12-09,21:00,NGP031,1568,1567,3135,0,Monday,0,Clear,None,Medium
PF0088539,2024-12-09,22:00,NGP031,1082,1081,2163,0,Monday,0,Clear,None,Low
PF0088540,2024-12-09,23:00,NGP031,880,879,1759,0,Monday,0,Clear,None,Low
PF0088541,2024-12-10,05:00,NGP031,619,619,1238,0,Tuesday,0,Clear,None,Low
PF0088542,2024-12-10,06:00,NGP031,832,831,1663,0,Tuesday,0,Clear,None,Low
PF0088543,2024-12-10,07:00,NGP031,1542,1541,3083,0,Tuesday,0,Clear,None,Medium
PF0088544,2024-12-10,08:00,NGP031,1728,1729,3457,1,Tuesday,0,Clear,None,Medium
PF0088545,2024-12-10,09:00,NGP031,1859,1859,3718,1,Tuesday,0,Clear,None,Medium
PF0088546,2024-12-10,10:00,NGP031,1630,1631,3261,1,Tuesday,0,Clear,None,Medium
PF0088547,2024-12-10,11:00,NGP031,1342,1341,2683,0,Tuesday,0,Clear,None,Medium
PF0088548,2024-12-10,12:00,NGP031,1343,1343,2686,0,Tuesday,0,Clear,None,Medium
PF0088549,2024-12-10,13:00,NGP031,1132,1132,2264,0,Tuesday,0,Clear,None,Low
PF0088550,2024-12-10,14:00,NGP031,1286,1285,2571,0,Tuesday,0,Clear,None,Medium
PF0088551,2024-12-10,15:00,NGP031,1086,1085,2171,0,Tuesday,0,Clear,None,Low
PF0088552,2024-12-10,16:00,NGP031,1418,1417,2835,0,Tuesday,0,Clear,None,Medium
PF0088553,2024-12-10,17:00,NGP031,1960,1959,3919,0,Tuesday,0,Clear,None,Medium
PF0088554,2024-12-10,18:00,NGP031,1773,1773,3546,1,Tuesday,0,Clear,None,Medium
PF0088555,2024-12-10,19:00,NGP031,1734,1733,3467,1,Tuesday,0,Clear,None,Medium
PF0088556,2024-12-10,20:00,NGP031,1468,1469,2937,1,Tuesday,0,Clear,None,Medium
PF0088557,2024-12-10,21:00,NGP031,1260,1261,2521,0,Tuesday,0,Clear,None,Medium
PF0088558,2024-12-10,22:00,NGP031,1070,1070,2140,0,Tuesday,0,Clear,None,Low
PF0088559,2024-12-10,23:00,NGP031,850,849,1699,0,Tuesday,0,Clear,None,Low
PF0088560,2024-12-11,05:00,NGP031,674,673,1347,0,Wednesday,0,Clear,None,Low
PF0088561,2024-12-11,06:00,NGP031,1268,1267,2535,0,Wednesday,0,Clear,None,Medium
PF0088562,2024-12-11,07:00,NGP031,1688,1687,3375,0,Wednesday,0,Clear,None,Medium
PF0088563,2024-12-11,08:00,NGP031,1612,1611,3223,1,Wednesday,0,Clear,None,Medium
PF0088564,2024-12-11,09:00,NGP031,1582,1581,3163,1,Wednesday,0,Clear,None,Medium
PF0088565,2024-12-11,10:00,NGP031,1398,1397,2795,1,Wednesday,0,Clear,None,Medium
PF0088566,2024-12-11,11:00,NGP031,1184,1184,2368,0,Wednesday,0,Clear,None,Low
PF0088567,2024-12-11,12:00,NGP031,1044,1044,2088,0,Wednesday,0,Clear,None,Low
PF0088568,2024-12-11,13:00,NGP031,1279,1279,2558,0,Wednesday,0,Clear,None,Medium
PF0088569,2024-12-11,14:00,NGP031,1213,1213,2426,0,Wednesday,0,Clear,None,Medium
PF0088570,2024-12-11,15:00,NGP031,1262,1261,2523,0,Wednesday,0,Clear,None,Medium
PF0088571,2024-12-11,16:00,NGP031,1402,1401,2803,0,Wednesday,0,Clear,None,Medium
PF0088572,2024-12-11,17:00,NGP031,1696,1697,3393,0,Wednesday,0,Clear,None,Medium
PF0088573,2024-12-11,18:00,NGP031,1576,1575,3151,1,Wednesday,0,Clear,None,Medium
PF0088574,2024-12-11,19:00,NGP031,1579,1579,3158,1,Wednesday,0,Clear,None,Medium
PF0088575,2024-12-11,20:00,NGP031,1770,1771,3541,1,Wednesday,0,Clear,None,Medium
PF0088576,2024-12-11,21:00,NGP031,1110,1110,2220,0,Wednesday,0,Clear,None,Low
PF0088577,2024-12-11,22:00,NGP031,1383,1383,2766,0,Wednesday,0,Clear,None,Medium
PF0088578,2024-12-11,23:00,NGP031,729,729,1458,0,Wednesday,0,Clear,None,Low
PF0088579,2024-12-12,05:00,NGP031,550,551,1101,0,Thursday,0,Rain,None,Low
PF0088580,2024-12-12,06:00,NGP031,874,874,1748,0,Thursday,0,Rain,None,Low
PF0088581,2024-12-12,07:00,NGP031,1346,1346,2692,0,Thursday,0,Rain,None,Medium
PF0088582,2024-12-12,08:00,NGP031,1058,1058,2116,1,Thursday,0,Rain,None,Low
PF0088583,2024-12-12,09:00,NGP031,1758,1758,3516,1,Thursday,0,Rain,None,Medium
PF0088584,2024-12-12,10:00,NGP031,1285,1285,2570,1,Thursday,0,Rain,None,Medium
PF0088585,2024-12-12,11:00,NGP031,1238,1239,2477,0,Thursday,0,Rain,None,Medium
PF0088586,2024-12-12,12:00,NGP031,1408,1408,2816,0,Thursday,0,Rain,None,Medium
PF0088587,2024-12-12,13:00,NGP031,1138,1138,2276,0,Thursday,0,Rain,None,Low
PF0088588,2024-12-12,14:00,NGP031,1248,1247,2495,0,Thursday,0,Rain,None,Medium
PF0088589,2024-12-12,15:00,NGP031,1090,1091,2181,0,Thursday,0,Rain,None,Low
PF0088590,2024-12-12,16:00,NGP031,1517,1517,3034,0,Thursday,0,Rain,None,Medium
PF0088591,2024-12-12,17:00,NGP031,1656,1657,3313,0,Thursday,0,Rain,None,Medium
PF0088592,2024-12-12,18:00,NGP031,1400,1400,2800,1,Thursday,0,Rain,None,Medium
PF0088593,2024-12-12,19:00,NGP031,1818,1818,3636,1,Thursday,0,Rain,None,Medium
PF0088594,2024-12-12,20:00,NGP031,1386,1385,2771,1,Thursday,0,Rain,None,Medium
PF0088595,2024-12-12,21:00,NGP031,1180,1181,2361,0,Thursday,0,Rain,None,Low
PF0088596,2024-12-12,22:00,NGP031,1070,1069,2139,0,Thursday,0,Rain,None,Low
PF0088597,2024-12-12,23:00,NGP031,883,883,1766,0,Thursday,0,Rain,None,Low
PF0088598,2024-12-13,05:00,NGP031,567,567,1134,0,Friday,0,Cloudy,None,Low
PF0088599,2024-12-13,06:00,NGP031,1152,1153,2305,0,Friday,0,Cloudy,None,Low
PF0088600,2024-12-13,07:00,NGP031,1482,1482,2964,0,Friday,0,Cloudy,None,Medium
PF0088601,2024-12-13,08:00,NGP031,1646,1645,3291,1,Friday,0,Cloudy,None,Medium
PF0088602,2024-12-13,09:00,NGP031,1578,1578,3156,1,Friday,0,Cloudy,None,Medium
PF0088603,2024-12-13,10:00,NGP031,1510,1509,3019,1,Friday,0,Cloudy,None,Medium
PF0088604,2024-12-13,11:00,NGP031,1086,1087,2173,0,Friday,0,Cloudy,None,Low
PF0088605,2024-12-13,12:00,NGP031,1160,1160,2320,0,Friday,0,Cloudy,None,Low
PF0088606,2024-12-13,13:00,NGP031,1052,1053,2105,0,Friday,0,Cloudy,None,Low
PF0088607,2024-12-13,14:00,NGP031,1371,1371,2742,0,Friday,0,Cloudy,None,Medium
PF0088608,2024-12-13,15:00,NGP031,1286,1287,2573,0,Friday,0,Cloudy,None,Medium
PF0088609,2024-12-13,16:00,NGP031,1511,1511,3022,0,Friday,0,Cloudy,None,Medium
PF0088610,2024-12-13,17:00,NGP031,1609,1609,3218,0,Friday,0,Cloudy,None,Medium
PF0088611,2024-12-13,18:00,NGP031,1654,1654,3308,1,Friday,0,Cloudy,None,Medium
PF0088612,2024-12-13,19:00,NGP031,1655,1655,3310,1,Friday,0,Cloudy,None,Medium
PF0088613,2024-12-13,20:00,NGP031,1526,1526,3052,1,Friday,0,Cloudy,None,Medium
PF0088614,2024-12-13,21:00,NGP031,1072,1071,2143,0,Friday,0,Cloudy,None,Low
PF0088615,2024-12-13,22:00,NGP031,1064,1065,2129,0,Friday,0,Cloudy,None,Low
PF0088616,2024-12-13,23:00,NGP031,882,882,1764,0,Friday,0,Cloudy,None,Low
PF0088617,2024-12-14,05:00,NGP031,598,597,1195,0,Saturday,0,Cloudy,None,Low
PF0088618,2024-12-14,06:00,NGP031,1139,1139,2278,0,Saturday,0,Cloudy,None,Low
PF0088619,2024-12-14,07:00,NGP031,1364,1364,2728,0,Saturday,0,Cloudy,None,Medium
PF0088620,2024-12-14,08:00,NGP031,1650,1651,3301,1,Saturday,0,Cloudy,None,Medium
PF0088621,2024-12-14,09:00,NGP031,1663,1663,3326,1,Saturday,0,Cloudy,None,Medium
PF0088622,2024-12-14,10:00,NGP031,1230,1230,2460,1,Saturday,0,Cloudy,None,Medium
PF0088623,2024-12-14,11:00,NGP031,1229,1229,2458,0,Saturday,0,Cloudy,None,Medium
PF0088624,2024-12-14,12:00,NGP031,920,920,1840,0,Saturday,0,Cloudy,None,Low
PF0088625,2024-12-14,13:00,NGP031,1046,1047,2093,0,Saturday,0,Cloudy,None,Low
PF0088626,2024-12-14,14:00,NGP031,1218,1218,2436,0,Saturday,0,Cloudy,None,Medium
PF0088627,2024-12-14,15:00,NGP031,1012,1011,2023,0,Saturday,0,Cloudy,None,Low
PF0088628,2024-12-14,16:00,NGP031,1473,1473,2946,0,Saturday,0,Cloudy,None,Medium
PF0088629,2024-12-14,17:00,NGP031,1677,1677,3354,0,Saturday,0,Cloudy,None,Medium
PF0088630,2024-12-14,18:00,NGP031,1585,1585,3170,1,Saturday,0,Cloudy,None,Medium
PF0088631,2024-12-14,19:00,NGP031,1564,1564,3128,1,Saturday,0,Cloudy,None,Medium
PF0088632,2024-12-14,20:00,NGP031,1298,1299,2597,1,Saturday,0,Cloudy,None,Medium
PF0088633,2024-12-14,21:00,NGP031,1161,1161,2322,0,Saturday,0,Cloudy,None,Low
PF0088634,2024-12-14,22:00,NGP031,1047,1047,2094,0,Saturday,0,Cloudy,None,Low
PF0088635,2024-12-14,23:00,NGP031,848,847,1695,0,Saturday,0,Cloudy,None,Low
PF0088636,2024-12-15,05:00,NGP031,576,576,1152,0,Sunday,0,Clear,None,Low
PF0088637,2024-12-15,06:00,NGP031,823,823,1646,0,Sunday,0,Clear,None,Low
PF0088638,2024-12-15,07:00,NGP031,1292,1292,2584,0,Sunday,0,Clear,None,Medium
PF0088639,2024-12-15,08:00,NGP031,1560,1559,3119,1,Sunday,0,Clear,None,Medium
PF0088640,2024-12-15,09:00,NGP031,1642,1641,3283,1,Sunday,0,Clear,None,Medium
PF0088641,2024-12-15,10:00,NGP031,1387,1387,2774,1,Sunday,0,Clear,None,Medium
PF0088642,2024-12-15,11:00,NGP031,1287,1287,2574,0,Sunday,0,Clear,None,Medium
PF0088643,2024-12-15,12:00,NGP031,1062,1063,2125,0,Sunday,0,Clear,None,Low
PF0088644,2024-12-15,13:00,NGP031,1063,1063,2126,0,Sunday,0,Clear,None,Low
PF0088645,2024-12-15,14:00,NGP031,1254,1253,2507,0,Sunday,0,Clear,None,Medium
PF0088646,2024-12-15,15:00,NGP031,1036,1036,2072,0,Sunday,0,Clear,None,Low
PF0088647,2024-12-15,16:00,NGP031,1192,1193,2385,0,Sunday,0,Clear,None,Low
PF0088648,2024-12-15,17:00,NGP031,1528,1529,3057,0,Sunday,0,Clear,None,Medium
PF0088649,2024-12-15,18:00,NGP031,1634,1635,3269,1,Sunday,0,Clear,None,Medium
PF0088650,2024-12-15,19:00,NGP031,1554,1553,3107,1,Sunday,0,Clear,None,Medium
PF0088651,2024-12-15,20:00,NGP031,981,981,1962,1,Sunday,0,Clear,None,Low
PF0088652,2024-12-15,21:00,NGP031,1124,1123,2247,0,Sunday,0,Clear,None,Low
PF0088653,2024-12-15,22:00,NGP031,879,879,1758,0,Sunday,0,Clear,None,Low
PF0088654,2024-12-15,23:00,NGP031,850,850,1700,0,Sunday,0,Clear,None,Low
PF0088655,2024-12-16,05:00,NGP031,536,535,1071,0,Monday,0,Cloudy,None,Low
PF0088656,2024-12-16,06:00,NGP031,1115,1115,2230,0,Monday,0,Cloudy,None,Low
PF0088657,2024-12-16,07:00,NGP031,1479,1479,2958,0,Monday,0,Cloudy,None,Medium
PF0088658,2024-12-16,08:00,NGP031,1732,1733,3465,1,Monday,0,Cloudy,None,Medium
PF0088659,2024-12-16,09:00,NGP031,1822,1822,3644,1,Monday,0,Cloudy,None,Medium
PF0088660,2024-12-16,10:00,NGP031,1446,1446,2892,1,Monday,0,Cloudy,None,Medium
PF0088661,2024-12-16,11:00,NGP031,1278,1278,2556,0,Monday,0,Cloudy,None,Medium
PF0088662,2024-12-16,12:00,NGP031,1486,1485,2971,0,Monday,0,Cloudy,None,Medium
PF0088663,2024-12-16,13:00,NGP031,1392,1393,2785,0,Monday,0,Cloudy,None,Medium
PF0088664,2024-12-16,14:00,NGP031,1384,1383,2767,0,Monday,0,Cloudy,None,Medium
PF0088665,2024-12-16,15:00,NGP031,1379,1379,2758,0,Monday,0,Cloudy,None,Medium
PF0088666,2024-12-16,16:00,NGP031,1757,1757,3514,0,Monday,0,Cloudy,None,Medium
PF0088667,2024-12-16,17:00,NGP031,1786,1785,3571,0,Monday,0,Cloudy,None,Medium
PF0088668,2024-12-16,18:00,NGP031,1708,1709,3417,1,Monday,0,Cloudy,None,Medium
PF0088669,2024-12-16,19:00,NGP031,1795,1795,3590,1,Monday,0,Cloudy,None,Medium
PF0088670,2024-12-16,20:00,NGP031,1394,1395,2789,1,Monday,0,Cloudy,None,Medium
PF0088671,2024-12-16,21:00,NGP031,1373,1373,2746,0,Monday,0,Cloudy,None,Medium
PF0088672,2024-12-16,22:00,NGP031,1163,1163,2326,0,Monday,0,Cloudy,None,Low
PF0088673,2024-12-16,23:00,NGP031,816,816,1632,0,Monday,0,Cloudy,None,Low
PF0088674,2024-12-17,05:00,NGP031,624,625,1249,0,Tuesday,0,Clear,None,Low
PF0088675,2024-12-17,06:00,NGP031,1092,1092,2184,0,Tuesday,0,Clear,None,Low
PF0088676,2024-12-17,07:00,NGP031,1384,1383,2767,0,Tuesday,0,Clear,None,Medium
PF0088677,2024-12-17,08:00,NGP031,1514,1513,3027,1,Tuesday,0,Clear,None,Medium
PF0088678,2024-12-17,09:00,NGP031,1648,1647,3295,1,Tuesday,0,Clear,None,Medium
PF0088679,2024-12-17,10:00,NGP031,1488,1487,2975,1,Tuesday,0,Clear,None,Medium
PF0088680,2024-12-17,11:00,NGP031,1350,1350,2700,0,Tuesday,0,Clear,None,Medium
PF0088681,2024-12-17,12:00,NGP031,1336,1336,2672,0,Tuesday,0,Clear,None,Medium
PF0088682,2024-12-17,13:00,NGP031,1260,1260,2520,0,Tuesday,0,Clear,None,Medium
PF0088683,2024-12-17,14:00,NGP031,1338,1339,2677,0,Tuesday,0,Clear,None,Medium
PF0088684,2024-12-17,15:00,NGP031,1200,1199,2399,0,Tuesday,0,Clear,None,Low
PF0088685,2024-12-17,16:00,NGP031,1254,1255,2509,0,Tuesday,0,Clear,None,Medium
PF0088686,2024-12-17,17:00,NGP031,1654,1653,3307,0,Tuesday,0,Clear,None,Medium
PF0088687,2024-12-17,18:00,NGP031,1730,1729,3459,1,Tuesday,0,Clear,None,Medium
PF0088688,2024-12-17,19:00,NGP031,1590,1590,3180,1,Tuesday,0,Clear,None,Medium
PF0088689,2024-12-17,20:00,NGP031,1260,1261,2521,1,Tuesday,0,Clear,None,Medium
PF0088690,2024-12-17,21:00,NGP031,1156,1156,2312,0,Tuesday,0,Clear,None,Low
PF0088691,2024-12-17,22:00,NGP031,928,927,1855,0,Tuesday,0,Clear,None,Low
