station_id,date,hour,day_of_week,previous_hour_passengers,previous_day_average,weather,holiday,event,train_frequency,occupancy,future_crowd_level,future_passenger_count,recommended_train_frequency,congestion_probability
NGP002,2024-11-23,13,Saturday,998,2172.5,Clear,0,None,10,43,Low,806,12,0.046
NGP002,2024-11-23,14,Saturday,747,2172.5,Clear,0,None,15,33,Low,834,12,0.096
NGP002,2024-11-23,15,Saturday,806,2172.5,Clear,0,None,10,35,Low,1022,12,0.057
NGP002,2024-11-23,16,Saturday,834,2172.5,Clear,0,None,10,41,Low,1614,12,0.03
NGP002,2024-11-23,17,Saturday,1022,2172.5,Clear,0,None,15,62,Medium,2148,8,0.303
NGP002,2024-11-23,18,Saturday,1614,2172.5,Clear,0,None,7,95,Low,1798,12,0.062
NGP002,2024-11-23,19,Saturday,2148,2172.5,Clear,0,None,7,105,Low,1574,12,0.048
NGP002,2024-11-23,20,Saturday,1798,2172.5,Clear,0,None,7,88,Low,1087,12,0.093
NGP002,2024-11-23,21,Saturday,1574,2172.5,Clear,0,None,10,55,Low,662,12,0.016
NGP002,2024-11-23,22,Saturday,1087,2172.5,Clear,0,None,15,25,Low,512,12,0.074
NGP002,2024-11-23,23,Saturday,662,2172.5,Clear,0,None,12,22,Low,512,12,0.075
NGP002,2024-11-24,5,Sunday,148,1188.0,Clear,0,None,10,11,Low,319,12,0.073
NGP002,2024-11-24,6,Sunday,148,1188.0,Clear,0,None,15,18,Low,763,12,0.086
NGP002,2024-11-24,7,Sunday,319,1188.0,Clear,0,None,12,33,Low,1120,12,0.019
NGP002,2024-11-24,8,Sunday,763,1188.0,Clear,0,None,7,63,Low,1810,12,0.062
NGP002,2024-11-24,9,Sunday,1120,1188.0,Clear,0,None,7,108,Low,1446,12,0.047
NGP002,2024-11-24,10,Sunday,1810,1188.0,Clear,0,None,5,84,Low,985,12,0.085
NGP002,2024-11-24,11,Sunday,1446,1188.0,Clear,0,None,10,52,Low,713,12,0.066
NGP002,2024-11-24,12,Sunday,985,1188.0,Clear,0,None,15,43,Low,656,12,0.012
NGP002,2024-11-24,13,Sunday,713,1188.0,Clear,0,None,10,36,Low,624,12,0.099
NGP002,2024-11-24,14,Sunday,656,1188.0,Clear,0,None,12,43,Low,722,12,0.101
NGP002,2024-11-24,15,Sunday,624,1188.0,Clear,0,None,15,35,Low,766,12,0.022
NGP002,2024-11-24,16,Sunday,722,1188.0,Clear,0,None,12,54,Low,1270,12,0.087
NGP002,2024-11-24,17,Sunday,766,1188.0,Clear,0,None,10,59,Low,1464,12,0.054
NGP002,2024-11-24,18,Sunday,1270,1188.0,Clear,0,None,7,100,Low,1531,12,0.043
NGP002,2024-11-24,19,Sunday,1464,1188.0,Clear,0,None,7,84,Low,1463,12,0.072
NGP002,2024-11-24,20,Sunday,1531,1188.0,Clear,0,None,7,81,Low,805,12,0.059
NGP002,2024-11-24,21,Sunday,1463,1188.0,Clear,0,None,10,55,Low,496,12,0.024
NGP002,2024-11-24,22,Sunday,805,1188.0,Clear,0,None,12,33,Low,270,12,0.04
NGP002,2024-11-24,23,Sunday,496,1188.0,Clear,0,None,12,16,Low,270,12,0.063
NGP002,2024-11-25,5,Monday,354,914.3,Haze,0,None,10,11,Low,896,12,0.06
NGP002,2024-11-25,6,Monday,354,914.3,Haze,0,None,12,16,Low,1636,12,0.101
NGP002,2024-11-25,7,Monday,896,914.3,Haze,0,None,12,34,Medium,3134,8,0.263
NGP002,2024-11-25,8,Monday,1636,914.3,Haze,0,None,7,79,High,3975,5,0.61
NGP002,2024-11-25,9,Monday,3134,914.3,Haze,0,None,5,80,High,3641,5,0.583
NGP002,2024-11-25,10,Monday,3975,914.3,Haze,0,None,7,99,Medium,2811,8,0.267
NGP002,2024-11-25,11,Monday,3641,914.3,Haze,0,None,15,68,Low,1675,12,0.05
NGP002,2024-11-25,12,Monday,2811,914.3,Haze,0,None,15,36,Low,1871,12,0.027
NGP002,2024-11-25,13,Monday,1675,914.3,Haze,0,None,15,37,Low,1532,12,0.054
NGP002,2024-11-25,14,Monday,1871,914.3,Haze,0,None,12,38,Low,1566,12,0.037
NGP002,2024-11-25,15,Monday,1532,914.3,Haze,0,None,15,44,Low,1853,12,0.083
NGP002,2024-11-25,16,Monday,1566,914.3,Haze,0,None,12,43,Medium,2967,8,0.291
NGP002,2024-11-25,17,Monday,1853,914.3,Haze,0,None,15,56,Medium,3288,8,0.238
NGP002,2024-11-25,18,Monday,2967,914.3,Haze,0,None,5,85,High,4698,5,0.631
NGP002,2024-11-25,19,Monday,3288,914.3,Haze,0,None,5,82,Medium,2688,8,0.28
NGP002,2024-11-25,20,Monday,4698,914.3,Haze,0,None,5,87,Medium,2008,8,0.241
NGP002,2024-11-25,21,Monday,2688,914.3,Haze,0,None,15,42,Low,1135,12,0.052
NGP002,2024-11-25,22,Monday,2008,914.3,Haze,0,None,15,33,Low,824,12,0.076
NGP002,2024-11-25,23,Monday,1135,914.3,Haze,0,None,10,19,Low,824,12,0.082
NGP002,2024-11-26,5,Tuesday,371,2239.6,Clear,0,None,12,8,Low,822,12,0.02
NGP002,2024-11-26,6,Tuesday,371,2239.6,Clear,0,None,12,20,Low,1673,12,0.099
NGP002,2024-11-26,7,Tuesday,822,2239.6,Clear,0,None,15,37,Medium,2968,8,0.23
NGP002,2024-11-26,8,Tuesday,1673,2239.6,Clear,0,None,5,63,High,4731,5,0.636
NGP002,2024-11-26,9,Tuesday,2968,2239.6,Clear,0,None,7,84,High,3599,5,0.592
NGP002,2024-11-26,10,Tuesday,4731,2239.6,Clear,0,None,5,73,Medium,2344,8,0.295
NGP002,2024-11-26,11,Tuesday,3599,2239.6,Clear,0,None,10,58,Low,1577,12,0.035
NGP002,2024-11-26,12,Tuesday,2344,2239.6,Clear,0,None,15,38,Low,1374,12,0.033
NGP002,2024-11-26,13,Tuesday,1577,2239.6,Clear,0,None,10,44,Low,1763,12,0.073
NGP002,2024-11-26,14,Tuesday,1374,2239.6,Clear,0,None,10,43,Low,1451,12,0.084
NGP002,2024-11-26,15,Tuesday,1763,2239.6,Clear,0,None,10,38,Medium,2224,8,0.239
NGP002,2024-11-26,16,Tuesday,1451,2239.6,Clear,0,None,10,52,Medium,2566,8,0.234
NGP002,2024-11-26,17,Tuesday,2224,2239.6,Clear,0,None,15,57,Medium,3015,8,0.265
NGP002,2024-11-26,18,Tuesday,2566,2239.6,Clear,0,None,7,74,Medium,3050,8,0.29
NGP002,2024-11-26,19,Tuesday,3015,2239.6,Clear,0,None,7,83,High,3501,5,0.654
NGP002,2024-11-26,20,Tuesday,3050,2239.6,Clear,0,None,5,70,Medium,2271,8,0.251
NGP002,2024-11-26,21,Tuesday,3501,2239.6,Clear,0,None,10,41,Low,1252,12,0.047
NGP002,2024-11-26,22,Tuesday,2271,2239.6,Clear,0,None,15,30,Low,721,12,0.095
NGP002,2024-11-26,23,Tuesday,1252,2239.6,Clear,0,None,12,20,Low,721,12,0.076
NGP002,2024-11-27,5,Wednesday,355,2172.3,Clear,0,None,10,11,Low,768,12,0.01
NGP002,2024-11-27,6,Wednesday,355,2172.3,Clear,0,None,10,17,Low,1756,12,0.083
NGP002,2024-11-27,7,Wednesday,768,2172.3,Clear,0,None,12,38,Medium,2738,8,0.268
NGP002,2024-11-27,8,Wednesday,1756,2172.3,Clear,0,None,5,65,High,3429,5,0.612
NGP002,2024-11-27,9,Wednesday,2738,2172.3,Clear,0,None,5,114,Medium,3298,8,0.306
NGP002,2024-11-27,10,Wednesday,3429,2172.3,Clear,0,None,7,80,Medium,2461,8,0.221
NGP002,2024-11-27,11,Wednesday,3298,2172.3,Clear,0,None,12,54,Low,1805,12,0.08
NGP002,2024-11-27,12,Wednesday,2461,2172.3,Clear,0,None,15,33,Low,1712,12,0.089
NGP002,2024-11-27,13,Wednesday,1805,2172.3,Clear,0,None,10,38,Low,1473,12,0.034
NGP002,2024-11-27,14,Wednesday,1712,2172.3,Clear,0,None,15,35,Low,1605,12,0.11
NGP002,2024-11-27,15,Wednesday,1473,2172.3,Clear,0,None,10,35,Medium,2217,8,0.286
NGP002,2024-11-27,16,Wednesday,1605,2172.3,Clear,0,None,15,54,Medium,2803,8,0.291
NGP002,2024-11-27,17,Wednesday,2217,2172.3,Clear,0,None,10,75,Medium,3038,8,0.269
NGP002,2024-11-27,18,Wednesday,2803,2172.3,Clear,0,None,5,92,High,3749,5,0.643
NGP002,2024-11-27,19,Wednesday,3038,2172.3,Clear,0,None,7,112,Medium,2175,8,0.232
NGP002,2024-11-27,20,Wednesday,3749,2172.3,Clear,0,None,7,64,Medium,2075,8,0.275
NGP002,2024-11-27,21,Wednesday,2175,2172.3,Clear,0,None,10,50,Low,1367,12,0.075
NGP002,2024-11-27,22,Wednesday,2075,2172.3,Clear,0,None,15,28,Low,924,12,0.038
NGP002,2024-11-27,23,Wednesday,1367,2172.3,Clear,0,None,12,16,Low,924,12,0.06
NGP002,2024-11-28,5,Thursday,384,2092.0,Rain,0,None,15,8,Low,705,12,0.03
NGP002,2024-11-28,6,Thursday,384,2092.0,Rain,0,None,15,21,Low,1513,12,0.071
NGP002,2024-11-28,7,Thursday,705,2092.0,Rain,0,None,15,38,Medium,2746,8,0.291
NGP002,2024-11-28,8,Thursday,1513,2092.0,Rain,0,None,7,57,High,4348,5,0.591
NGP002,2024-11-28,9,Thursday,2746,2092.0,Rain,0,None,7,99,High,3607,5,0.567
NGP002,2024-11-28,10,Thursday,4348,2092.0,Rain,0,None,5,89,Low,1930,12,0.019
NGP002,2024-11-28,11,Thursday,3607,2092.0,Rain,0,None,10,58,Low,1671,12,0.109
NGP002,2024-11-28,12,Thursday,1930,2092.0,Rain,0,None,10,36,Low,1251,12,0.058
NGP002,2024-11-28,13,Thursday,1671,2092.0,Rain,0,None,12,34,Low,1577,12,0.082
NGP002,2024-11-28,14,Thursday,1251,2092.0,Rain,0,None,10,44,Low,1807,12,0.046
NGP002,2024-11-28,15,Thursday,1577,2092.0,Rain,0,None,12,45,Low,1619,12,0.037
NGP002,2024-11-28,16,Thursday,1807,2092.0,Rain,0,None,10,40,Medium,2674,8,0.257
NGP002,2024-11-28,17,Thursday,1619,2092.0,Rain,0,None,15,79,High,3458,5,0.609
NGP002,2024-11-28,18,Thursday,2674,2092.0,Rain,0,None,7,76,High,3870,5,0.564
NGP002,2024-11-28,19,Thursday,3458,2092.0,Rain,0,None,7,111,High,3349,5,0.635
NGP002,2024-11-28,20,Thursday,3870,2092.0,Rain,0,None,5,79,Low,1803,12,0.039
NGP002,2024-11-28,21,Thursday,3349,2092.0,Rain,0,None,12,53,Low,1239,12,0.041
NGP002,2024-11-28,22,Thursday,1803,2092.0,Rain,0,None,15,26,Low,753,12,0.108
NGP002,2024-11-28,23,Thursday,1239,2092.0,Rain,0,None,10,21,Low,753,12,0.09
NGP002,2024-11-29,5,Friday,392,2121.3,Rain,0,None,15,9,Low,665,12,0.095
NGP002,2024-11-29,6,Friday,392,2121.3,Rain,0,None,15,19,Low,1714,12,0.064
NGP002,2024-11-29,7,Friday,665,2121.3,Rain,0,None,15,32,Medium,2753,8,0.296
NGP002,2024-11-29,8,Friday,1714,2121.3,Rain,0,None,5,59,High,4099,5,0.597
NGP002,2024-11-29,9,Friday,2753,2121.3,Rain,0,None,7,110,High,3875,5,0.654
NGP002,2024-11-29,10,Friday,4099,2121.3,Rain,0,None,5,72,Medium,2257,8,0.227
NGP002,2024-11-29,11,Friday,3875,2121.3,Rain,0,None,15,50,Low,1510,12,0.024
NGP002,2024-11-29,12,Friday,2257,2121.3,Rain,0,None,10,40,Low,1272,12,0.016
NGP002,2024-11-29,13,Friday,1510,2121.3,Rain,0,None,10,41,Low,1576,12,0.051
NGP002,2024-11-29,14,Friday,1272,2121.3,Rain,0,None,12,40,Low,1761,12,0.047
NGP002,2024-11-29,15,Friday,1576,2121.3,Rain,0,None,10,42,Low,1925,12,0.034
NGP002,2024-11-29,16,Friday,1761,2121.3,Rain,0,None,15,54,Medium,2485,8,0.268
NGP002,2024-11-29,17,Friday,1925,2121.3,Rain,0,None,15,59,High,3794,5,0.592
NGP002,2024-11-29,18,Friday,2485,2121.3,Rain,0,None,7,82,High,3316,5,0.597
NGP002,2024-11-29,19,Friday,3794,2121.3,Rain,0,None,5,97,Medium,2909,8,0.244
NGP002,2024-11-29,20,Friday,3316,2121.3,Rain,0,None,7,78,Low,1806,12,0.086
NGP002,2024-11-29,21,Friday,2909,2121.3,Rain,0,None,15,47,Low,1265,12,0.054
NGP002,2024-11-29,22,Friday,1806,2121.3,Rain,0,None,12,27,Low,792,12,0.03
NGP002,2024-11-29,23,Friday,1265,2121.3,Rain,0,None,12,19,Low,792,12,0.103
NGP002,2024-11-30,5,Saturday,209,2114.0,Clear,0,None,12,8,Low,421,12,0.022
NGP002,2024-11-30,6,Saturday,209,2114.0,Clear,0,None,15,18,Low,903,12,0.107
NGP002,2024-11-30,7,Saturday,421,2114.0,Clear,0,None,10,43,Low,1584,12,0.104
NGP002,2024-11-30,8,Saturday,903,2114.0,Clear,0,None,5,60,Medium,2252,8,0.29
NGP002,2024-11-30,9,Saturday,1584,2114.0,Clear,0,None,5,109,Low,1863,12,0.081
NGP002,2024-11-30,10,Saturday,2252,2114.0,Clear,0,None,7,102,Low,1474,12,0.091
NGP002,2024-11-30,11,Saturday,1863,2114.0,Clear,0,None,12,53,Low,1029,12,0.08
NGP002,2024-11-30,12,Saturday,1474,2114.0,Clear,0,None,15,32,Low,1013,12,0.047
NGP002,2024-11-30,13,Saturday,1029,2114.0,Clear,0,None,12,45,Low,996,12,0.032
NGP002,2024-11-30,14,Saturday,1013,2114.0,Clear,0,None,12,38,Low,1099,12,0.092
NGP002,2024-11-30,15,Saturday,996,2114.0,Clear,0,None,10,38,Low,1032,12,0.017
NGP002,2024-11-30,16,Saturday,1099,2114.0,Clear,0,None,12,56,Low,1454,12,0.095
NGP002,2024-11-30,17,Saturday,1032,2114.0,Clear,0,None,10,59,Low,1719,12,0.063
NGP002,2024-11-30,18,Saturday,1454,2114.0,Clear,0,None,5,90,Medium,2166,8,0.237
NGP002,2024-11-30,19,Saturday,1719,2114.0,Clear,0,None,7,102,Low,1555,12,0.034
NGP002,2024-11-30,20,Saturday,2166,2114.0,Clear,0,None,7,73,Low,1256,12,0.066
NGP002,2024-11-30,21,Saturday,1555,2114.0,Clear,0,None,12,48,Low,680,12,0.011
NGP002,2024-11-30,22,Saturday,1256,2114.0,Clear,0,None,15,24,Low,429,12,0.045
NGP002,2024-11-30,23,Saturday,680,2114.0,Clear,0,None,12,16,Low,429,12,0.088
NGP002,2024-12-01,5,Sunday,151,1217.6,Haze,0,None,15,10,Low,296,12,0.019
NGP002,2024-12-01,6,Sunday,151,1217.6,Haze,0,None,15,22,Low,643,12,0.021
NGP002,2024-12-01,7,Sunday,296,1217.6,Haze,0,None,15,41,Low,1379,12,0.025
NGP002,2024-12-01,8,Sunday,643,1217.6,Haze,0,None,7,66,Low,1889,12,0.052
NGP002,2024-12-01,9,Sunday,1379,1217.6,Haze,0,None,5,94,Low,1641,12,0.055
NGP002,2024-12-01,10,Sunday,1889,1217.6,Haze,0,None,7,87,Low,796,12,0.056
NGP002,2024-12-01,11,Sunday,1641,1217.6,Haze,0,None,12,62,Low,671,12,0.076
NGP002,2024-12-01,12,Sunday,796,1217.6,Haze,0,None,15,40,Low,661,12,0.104
NGP002,2024-12-01,13,Sunday,671,1217.6,Haze,0,None,15,42,Low,631,12,0.014
NGP002,2024-12-01,14,Sunday,661,1217.6,Haze,0,None,15,36,Low,682,12,0.031
NGP002,2024-12-01,15,Sunday,631,1217.6,Haze,0,None,15,32,Low,771,12,0.1
NGP002,2024-12-01,16,Sunday,682,1217.6,Haze,0,None,15,44,Low,1122,12,0.088
NGP002,2024-12-01,17,Sunday,771,1217.6,Haze,0,None,10,66,Low,1393,12,0.092
NGP002,2024-12-01,18,Sunday,1122,1217.6,Haze,0,None,5,89,Low,1587,12,0.092
NGP002,2024-12-01,19,Sunday,1393,1217.6,Haze,0,None,5,101,Low,909,12,0.069
NGP002,2024-12-01,20,Sunday,1587,1217.6,Haze,0,None,5,85,Low,854,12,0.037
NGP002,2024-12-01,21,Sunday,909,1217.6,Haze,0,None,12,47,Low,540,12,0.09
NGP002,2024-12-01,22,Sunday,854,1217.6,Haze,0,None,12,25,Low,312,12,0.101
NGP002,2024-12-01,23,Sunday,540,1217.6,Haze,0,None,12,20,Low,312,12,0.022
NGP002,2024-12-02,5,Monday,449,890.9,Clear,0,None,12,10,Low,737,12,0.03
NGP002,2024-12-02,6,Monday,449,890.9,Clear,0,None,15,17,Low,1417,12,0.04
NGP002,2024-12-02,7,Monday,737,890.9,Clear,0,None,10,39,Medium,3121,8,0.216
NGP002,2024-12-02,8,Monday,1417,890.9,Clear,0,None,7,62,High,3822,5,0.581
NGP002,2024-12-02,9,Monday,3121,890.9,Clear,0,None,7,108,High,3716,5,0.614
NGP002,2024-12-02,10,Monday,3822,890.9,Clear,0,None,5,78,Medium,2067,8,0.307
NGP002,2024-12-02,11,Monday,3716,890.9,Clear,0,None,15,68,Low,1588,12,0.018
NGP002,2024-12-02,12,Monday,2067,890.9,Clear,0,None,12,45,Low,1562,12,0.01
NGP002,2024-12-02,13,Monday,1588,890.9,Clear,0,None,10,34,Low,1552,12,0.041
NGP002,2024-12-02,14,Monday,1562,890.9,Clear,0,None,15,37,Low,1555,12,0.03
NGP002,2024-12-02,15,Monday,1552,890.9,Clear,0,None,15,35,Medium,2055,8,0.232
NGP002,2024-12-02,16,Monday,1555,890.9,Clear,0,None,12,57,Medium,2857,8,0.309
NGP002,2024-12-02,17,Monday,2055,890.9,Clear,0,None,12,69,High,3818,5,0.619
NGP002,2024-12-02,18,Monday,2857,890.9,Clear,0,None,7,78,Medium,3234,8,0.266
NGP002,2024-12-02,19,Monday,3818,890.9,Clear,0,None,7,94,High,3711,5,0.635
NGP002,2024-12-02,20,Monday,3234,890.9,Clear,0,None,7,70,Low,1973,12,0.08
NGP002,2024-12-02,21,Monday,3711,890.9,Clear,0,None,15,50,Low,1147,12,0.04
NGP002,2024-12-02,22,Monday,1973,890.9,Clear,0,None,15,25,Low,835,12,0.024
NGP002,2024-12-02,23,Monday,1147,890.9,Clear,0,None,10,17,Low,835,12,0.037
NGP002,2024-12-03,5,Tuesday,385,2169.3,Rain,0,None,15,9,Low,794,12,0.023
NGP002,2024-12-03,6,Tuesday,385,2169.3,Rain,0,None,10,22,Low,1511,12,0.096
NGP002,2024-12-03,7,Tuesday,794,2169.3,Rain,0,None,15,45,Medium,2905,8,0.276
NGP002,2024-12-03,8,Tuesday,1511,2169.3,Rain,0,None,7,78,Medium,3294,8,0.224
NGP002,2024-12-03,9,Tuesday,2905,2169.3,Rain,0,None,7,86,High,3617,5,0.57
NGP002,2024-12-03,10,Tuesday,3294,2169.3,Rain,0,None,7,79,Medium,2235,8,0.241
NGP002,2024-12-03,11,Tuesday,3617,2169.3,Rain,0,None,15,49,Low,1285,12,0.02
NGP002,2024-12-03,12,Tuesday,2235,2169.3,Rain,0,None,12,41,Low,1743,12,0.038
NGP002,2024-12-03,13,Tuesday,1285,2169.3,Rain,0,None,15,32,Low,1511,12,0.035
NGP002,2024-12-03,14,Tuesday,1743,2169.3,Rain,0,None,15,44,Low,1729,12,0.069
NGP002,2024-12-03,15,Tuesday,1511,2169.3,Rain,0,None,15,35,Medium,2105,8,0.249
NGP002,2024-12-03,16,Tuesday,1729,2169.3,Rain,0,None,10,43,Medium,2544,8,0.23
NGP002,2024-12-03,17,Tuesday,2105,2169.3,Rain,0,None,15,63,High,3944,5,0.585
NGP002,2024-12-03,18,Tuesday,2544,2169.3,Rain,0,None,7,94,High,3833,5,0.595
NGP002,2024-12-03,19,Tuesday,3944,2169.3,Rain,0,None,5,92,Medium,2929,8,0.225
NGP002,2024-12-03,20,Tuesday,3833,2169.3,Rain,0,None,5,88,Low,1768,12,0.042
NGP002,2024-12-03,21,Tuesday,2929,2169.3,Rain,0,None,10,40,Low,1083,12,0.057
NGP002,2024-12-03,22,Tuesday,1768,2169.3,Rain,0,None,12,29,Low,814,12,0.074
NGP002,2024-12-03,23,Tuesday,1083,2169.3,Rain,0,None,12,22,Low,814,12,0.046
NGP002,2024-12-04,5,Wednesday,374,2106.8,Clear,0,None,12,8,Low,841,12,0.105
NGP002,2024-12-04,6,Wednesday,374,2106.8,Clear,0,None,15,17,Low,1531,12,0.095
NGP002,2024-12-04,7,Wednesday,841,2106.8,Clear,0,None,12,40,Medium,3092,8,0.24
NGP002,2024-12-04,8,Wednesday,1531,2106.8,Clear,0,None,5,59,High,3879,5,0.651
NGP002,2024-12-04,9,Wednesday,3092,2106.8,Clear,0,None,5,111,High,3562,5,0.58
NGP002,2024-12-04,10,Wednesday,3879,2106.8,Clear,0,None,5,97,Medium,2387,8,0.281
NGP002,2024-12-04,11,Wednesday,3562,2106.8,Clear,0,None,15,48,Low,1643,12,0.05
NGP002,2024-12-04,12,Wednesday,2387,2106.8,Clear,0,None,12,43,Low,1620,12,0.093
NGP002,2024-12-04,13,Wednesday,1643,2106.8,Clear,0,None,15,34,Low,1459,12,0.084
NGP002,2024-12-04,14,Wednesday,1620,2106.8,Clear,0,None,10,33,Low,1921,12,0.074
NGP002,2024-12-04,15,Wednesday,1459,2106.8,Clear,0,None,10,41,Medium,2149,8,0.216
NGP002,2024-12-04,16,Wednesday,1921,2106.8,Clear,0,None,12,45,Medium,3085,8,0.298
NGP002,2024-12-04,17,Wednesday,2149,2106.8,Clear,0,None,12,66,High,4058,5,0.65
NGP002,2024-12-04,18,Wednesday,3085,2106.8,Clear,0,None,5,89,High,3948,5,0.569
NGP002,2024-12-04,19,Wednesday,4058,2106.8,Clear,0,None,7,99,High,3494,5,0.608
NGP002,2024-12-04,20,Wednesday,3948,2106.8,Clear,0,None,5,73,Medium,2289,8,0.255
NGP002,2024-12-04,21,Wednesday,3494,2106.8,Clear,0,None,15,55,Low,1383,12,0.088
NGP002,2024-12-04,22,Wednesday,2289,2106.8,Clear,0,None,12,31,Low,882,12,0.066
NGP002,2024-12-04,23,Wednesday,1383,2106.8,Clear,0,None,15,21,Low,882,12,0.103
NGP002,2024-12-05,5,Thursday,395,2294.6,Clear,0,None,15,9,Low,916,12,0.025
NGP002,2024-12-05,6,Thursday,395,2294.6,Clear,0,None,15,17,Low,1407,12,0.094
NGP002,2024-12-05,7,Thursday,916,2294.6,Clear,0,None,12,41,Medium,2643,8,0.212
NGP002,2024-12-05,8,Thursday,1407,2294.6,Clear,0,None,7,66,Medium,3103,8,0.262
NGP002,2024-12-05,9,Thursday,2643,2294.6,Clear,0,None,7,110,High,3541,5,0.637
NGP002,2024-12-05,10,Thursday,3103,2294.6,Clear,0,None,7,73,Medium,2320,8,0.291
NGP002,2024-12-05,11,Thursday,3541,2294.6,Clear,0,None,12,68,Low,1537,12,0.054
NGP002,2024-12-05,12,Thursday,2320,2294.6,Clear,0,None,12,40,Low,1578,12,0.063
NGP002,2024-12-05,13,Thursday,1537,2294.6,Clear,0,None,15,42,Low,1437,12,0.079
NGP002,2024-12-05,14,Thursday,1578,2294.6,Clear,0,None,15,40,Low,1714,12,0.025
NGP002,2024-12-05,15,Thursday,1437,2294.6,Clear,0,None,12,39,Low,1972,12,0.047
NGP002,2024-12-05,16,Thursday,1714,2294.6,Clear,0,None,10,55,Medium,2732,8,0.212
NGP002,2024-12-05,17,Thursday,1972,2294.6,Clear,0,None,12,65,Medium,3144,8,0.252
NGP002,2024-12-05,18,Thursday,2732,2294.6,Clear,0,None,7,98,High,3622,5,0.615
NGP002,2024-12-05,19,Thursday,3144,2294.6,Clear,0,None,5,113,Medium,2925,8,0.298
NGP002,2024-12-05,20,Thursday,3622,2294.6,Clear,0,None,7,85,Medium,2112,8,0.298
NGP002,2024-12-05,21,Thursday,2925,2294.6,Clear,0,None,10,49,Low,1544,12,0.054
NGP002,2024-12-05,22,Thursday,2112,2294.6,Clear,0,None,10,32,Low,826,12,0.04
NGP002,2024-12-05,23,Thursday,1544,2294.6,Clear,0,None,15,19,Low,826,12,0.051
NGP002,2024-12-06,5,Friday,435,2077.3,Clear,0,None,10,10,Low,876,12,0.045
NGP002,2024-12-06,6,Friday,435,2077.3,Clear,0,None,12,18,Low,1351,12,0.048
NGP002,2024-12-06,7,Friday,876,2077.3,Clear,0,None,10,45,Medium,3149,8,0.292
NGP002,2024-12-06,8,Friday,1351,2077.3,Clear,0,None,5,72,High,4136,5,0.634
NGP002,2024-12-06,9,Friday,3149,2077.3,Clear,0,None,5,97,High,4019,5,0.624
NGP002,2024-12-06,10,Friday,4136,2077.3,Clear,0,None,5,74,Medium,2172,8,0.26
NGP002,2024-12-06,11,Friday,4019,2077.3,Clear,0,None,10,66,Low,1658,12,0.105
NGP002,2024-12-06,12,Friday,2172,2077.3,Clear,0,None,12,34,Low,1725,12,0.09
NGP002,2024-12-06,13,Friday,1658,2077.3,Clear,0,None,10,41,Low,1599,12,0.102
NGP002,2024-12-06,14,Friday,1725,2077.3,Clear,0,None,15,32,Low,1427,12,0.061
NGP002,2024-12-06,15,Friday,1599,2077.3,Clear,0,None,15,43,Low,1665,12,0.024
NGP002,2024-12-06,16,Friday,1427,2077.3,Clear,0,None,10,40,Medium,3023,8,0.216
NGP002,2024-12-06,17,Friday,1665,2077.3,Clear,0,None,15,77,High,3840,5,0.625
NGP002,2024-12-06,18,Friday,3023,2077.3,Clear,0,None,5,93,High,3754,5,0.574
NGP002,2024-12-06,19,Friday,3840,2077.3,Clear,0,None,7,96,High,3489,5,0.649
NGP002,2024-12-06,20,Friday,3754,2077.3,Clear,0,None,5,75,Low,1904,12,0.039
NGP002,2024-12-06,21,Friday,3489,2077.3,Clear,0,None,15,54,Low,1090,12,0.09
NGP002,2024-12-06,22,Friday,1904,2077.3,Clear,0,None,10,24,Low,841,12,0.043
NGP002,2024-12-06,23,Friday,1090,2077.3,Clear,0,None,12,17,Low,841,12,0.09
NGP002,2024-12-07,5,Saturday,183,2218.6,Clear,0,None,10,9,Low,453,12,0.045
NGP002,2024-12-07,6,Saturday,183,2218.6,Clear,0,None,15,17,Low,737,12,0.06
NGP002,2024-12-07,7,Saturday,453,2218.6,Clear,0,None,15,32,Low,1371,12,0.104
NGP002,2024-12-07,8,Saturday,737,2218.6,Clear,0,None,7,77,Medium,2132,8,0.305
NGP002,2024-12-07,9,Saturday,1371,2218.6,Clear,0,None,5,114,Medium,2136,8,0.28
NGP002,2024-12-07,10,Saturday,2132,2218.6,Clear,0,None,5,85,Low,1058,12,0.025
NGP002,2024-12-07,11,Saturday,2136,2218.6,Clear,0,None,12,50,Low,952,12,0.104
NGP002,2024-12-07,12,Saturday,1058,2218.6,Clear,0,None,12,42,Low,992,12,0.034
NGP002,2024-12-07,13,Saturday,952,2218.6,Clear,0,None,15,44,Low,909,12,0.091
NGP002,2024-12-07,14,Saturday,992,2218.6,Clear,0,None,10,40,Low,871,12,0.071
NGP002,2024-12-07,15,Saturday,909,2218.6,Clear,0,None,12,43,Low,1106,12,0.068
NGP002,2024-12-07,16,Saturday,871,2218.6,Clear,0,None,12,50,Low,1329,12,0.074
NGP002,2024-12-07,17,Saturday,1106,2218.6,Clear,0,None,15,62,Low,1986,12,0.071
NGP002,2024-12-07,18,Saturday,1329,2218.6,Clear,0,None,5,97,Medium,2286,8,0.226
NGP002,2024-12-07,19,Saturday,1986,2218.6,Clear,0,None,7,112,Medium,2426,8,0.237
NGP002,2024-12-07,20,Saturday,2286,2218.6,Clear,0,None,7,81,Low,1251,12,0.02
NGP002,2024-12-07,21,Saturday,2426,2218.6,Clear,0,None,12,46,Low,654,12,0.062
NGP002,2024-12-07,22,Saturday,1251,2218.6,Clear,0,None,10,33,Low,399,12,0.102
